LAST_ACTIVITY_BLOCK,LAST_ACTIVITY_BLOCK_TIMESTAMP,USER_ADDRESS,CONTRACT_ADDRESS,CURRENT_BAL_UNADJ,CURRENT_BAL,USD_VALUE_LAST_ACTIVITY,USD_VALUE_NOW,SYMBOL,TOKEN_NAME,DECIMALS,HAS_DECIMAL,HAS_PRICE,LAST_RECORDED_PRICE,ROWNUMBER,BALANCE
17948145,2023-08-19 10:12:11.000,0x31ef509a6706416c1c80347a8273bff7b756445d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17958935,2023-08-20 22:28:11.000,0x7ddb32fd76faf2e22b500281e8a2e639df6e2bd7,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17955084,2023-08-20 09:32:23.000,0x9a7d2bc79d18bd4d246f54feb6f80c438df62ae0,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948389,2023-08-19 11:01:11.000,0x0a114c26eebfdde1fa577a12e87baaa072346581,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17949348,2023-08-19 14:15:23.000,0x18363bcf247a7d78fe56d7fb0915d7d258e54093,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947191,2023-08-19 06:59:11.000,0x05e43e56a6e9022a3bfc7e49308a7d77adb0317b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948408,2023-08-19 11:04:59.000,0xaf59b47906bf7046f250e6db5549f31d3df009d1,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947548,2023-08-19 08:11:35.000,0xb26bd81a1bba206e437dcb69bad4b78c753e9a38,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17949653,2023-08-19 15:16:35.000,0x7962a87aa045aa6bedef0c600414db2600db0b4d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945710,2023-08-19 02:01:23.000,0x6620f274fb8512d3e2e954e325e044a018c475b4,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946733,2023-08-19 05:26:47.000,0x9e1c950e743ec4f6afec299dcdff1bbc21bb2b3b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17955157,2023-08-20 09:47:11.000,0x71bb9bd882e8cd0d118c8d9cafc63b1c51da9c14,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17960845,2023-08-21 04:53:47.000,0x2de09ef44dfe39db8f89181fec1f69bbe2e05143,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17949014,2023-08-19 13:07:47.000,0x263fe6e7621b59662128efdbcd9cf87528214fcb,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946738,2023-08-19 05:27:47.000,0xf71bccdf9c1bc1840235250232a929496f8ae7ad,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17997871,2023-08-26 09:12:59.000,0xe1e11cbaafa39b8b1b2f17985d644d93a610cb5d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948923,2023-08-19 12:49:35.000,0xfcf4436aa140606d0a9828546bbb5d46e4edf6b4,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947024,2023-08-19 06:25:11.000,0xf104cb28d71d92143d66d451e03fcbb1e9a620d5,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945574,2023-08-19 01:33:47.000,0x31b88926d15f8b0f0d57a85070f382541dca226e,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946616,2023-08-19 05:03:11.000,0x74a237561b73847dadb7dc811f6da5ef0251e5ed,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945098,2023-08-18 23:57:59.000,0x901152617da02345ae0f495690ffc482100f1642,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953255,2023-08-20 03:23:11.000,0x44c73f463bbc1f55df42195ea74f0bb0eb722704,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946011,2023-08-19 03:01:47.000,0xbc7e44a0b3a82d710117b09e5f887bf668804c7c,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17952436,2023-08-20 00:37:59.000,0xbc958cf267629c79615a4b8b56a6cd3a0be3e552,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946137,2023-08-19 03:26:59.000,0xcdb1d02bc1da07e8d166241d339e645d1466579c,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
18015061,2023-08-28 18:56:23.000,0xffffff46eeb8b840e2254d1fa9b1de6a17ce88ff,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17952284,2023-08-20 00:06:35.000,0x08df8038f91418efb5571f9f51d084beb0ed0cb8,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953220,2023-08-20 03:16:11.000,0x55a43e9f8728ebc819ac54e980f7be236b3f15c2,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946586,2023-08-19 04:57:11.000,0x5e4698f379a65dd1288b73c1af3c85daf86b7d43,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944379,2023-08-18 21:33:23.000,0x1dd53a35e5d670f346c6dc8a394be840ddd6f06d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945565,2023-08-19 01:31:59.000,0xb702488a6c08e34c6e3274367392fc75b1321346,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946973,2023-08-19 06:14:59.000,0x6d4042ca518f1142e6f2c9e5ad9d73c7463255a8,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946993,2023-08-19 06:18:59.000,0x2bffa4b20253c8644bf0c9f1ab737ea398ea5298,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945550,2023-08-19 01:28:59.000,0x3b055fba2e6195420d3de830b2cfef8ed403e2f6,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945375,2023-08-19 00:53:47.000,0x3504d2221b9a148d1ee14fab1668757899ce43e1,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17954275,2023-08-20 06:49:11.000,0xb21c0ee79d1c28832c39ce861451727ccf787a97,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17952399,2023-08-20 00:30:11.000,0x52728afe58ed2e3d47c40d16b3af9719aba833f3,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953424,2023-08-20 03:57:23.000,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946135,2023-08-19 03:26:35.000,0xc1c7474bd53104b9da90bbceecdee90ed9269ba5,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945246,2023-08-19 00:27:47.000,0x9d1823ff8bc68279c1a2512f710046d0d1d30567,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945467,2023-08-19 01:12:23.000,0x80f29ee4058e62e00183fb654ea179456d55c53e,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945275,2023-08-19 00:33:47.000,0x25717ecf4a81cec7ec96730af3e1c3cfcc1c44fe,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17954149,2023-08-20 06:23:23.000,0x0464a9f2413a104717634270c49c4041e988078e,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946279,2023-08-19 03:55:35.000,0x003287989a298f0763b7e31bdb2c44c780dce05b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946585,2023-08-19 04:56:59.000,0xe4de43ead22d3744db8eb04d90fcab4e9515aa33,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947486,2023-08-19 07:58:59.000,0xc27924c9829e75dde557001d38dce05735271750,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945096,2023-08-18 23:57:35.000,0xab70588b24203e245bcee352d050975931b16e20,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17995534,2023-08-26 01:19:11.000,0x1b17d5787454da4f9cce4c54d645cd5b72c0b07a,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948443,2023-08-19 11:11:59.000,0xd82802506292f880940bf6c85b57b9b7d0064593,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17961194,2023-08-21 06:03:47.000,0x69cdb5e100e07dfb0968c306e62f185a6c196080,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947181,2023-08-19 06:57:11.000,0x0ded5e6b94c67b229e1fb735ef598e5c7f8803d1,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946957,2023-08-19 06:11:47.000,0xa78ae32525eae4f935925d1f20faf99738cb85e1,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945211,2023-08-19 00:20:35.000,0xeb6e5dcf8e854c78d2f1c64db0ca95ff0bb86068,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17954533,2023-08-20 07:41:23.000,0xd781b34cbce3c73f815d4a3b887c045e97bc2537,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945255,2023-08-19 00:29:47.000,0xd4262736ff451784ec08de143033429b13b0540c,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946689,2023-08-19 05:17:59.000,0xdb09878500a3ef900b29235893f3cbd504f97cf7,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947960,2023-08-19 09:34:35.000,0xcbfb25027bc84571222569a18a78528bf8e1959b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944947,2023-08-18 23:27:47.000,0x4fa9e659df8333e5c4f7901c2a5efb867c2e9053,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945702,2023-08-19 01:59:47.000,0x118ac3ab58b9da379a63381b4d79bf3b7d348a5a,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944944,2023-08-18 23:27:11.000,0xb55d17a1e777bb1c4ea2383569cc5760166246a3,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17956497,2023-08-20 14:17:11.000,0xeffa87000982401f7a41279179ad305efaad1135,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17970068,2023-08-22 11:50:59.000,0x623be85064b8e3081f40545c1c9adbe1503b45d2,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17959788,2023-08-21 01:20:11.000,0x6cc3c18ddd9cc0e2f1c9fbc2c6638d62fc7f8106,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946946,2023-08-19 06:09:35.000,0x7029bfa9a85ebf4653945be520dc3b7f1181f4af,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947860,2023-08-19 09:14:35.000,0x2ab3c9a333cc098f158f30d59e5152b5517e47d8,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
18052509,2023-09-03 00:51:47.000,0x3efd1fa3d4e5784648adf7396c3478999ec90249,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945737,2023-08-19 02:06:47.000,0x43f8e8a835ce39bf77f4449de3fb405461fbb9b0,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948618,2023-08-19 11:47:23.000,0x39b89c6f23c8d88fb17d2d9f8e0f5ddf7f51ee28,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953897,2023-08-20 05:32:35.000,0xa08932259f3ffe0f12b58caf3b4124e095c7635d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945510,2023-08-19 01:20:59.000,0xf447b405fc7b41ddfef3cf66ec790eabd6b26a47,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17943731,2023-08-18 19:23:11.000,0xff9a186c822ee4c873b37e2226f218c46302ccdb,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948280,2023-08-19 10:39:23.000,0xe463a509ec03dc0e6ed557570b5f4df71d6d51ad,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946799,2023-08-19 05:39:59.000,0xf8e016d50e75c32de1f6aeab8395c96c4c76f9c1,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944228,2023-08-18 21:03:11.000,0x8e4a1c3312f8445bd335907a93bb0d9a4a0d7aff,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947540,2023-08-19 08:09:59.000,0x22acfef77222ecfbdce8213565cdca79c3fb1f02,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946469,2023-08-19 04:33:47.000,0x68d1cf35411fc5039ce25f6d279c64507640b6fe,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945866,2023-08-19 02:32:47.000,0x7c2496e40e446016abe1fb670779e856656f64b5,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17958910,2023-08-20 22:23:11.000,0xc08a642bf42c34ac763688254ca32ee660d716e5,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17960700,2023-08-21 04:24:23.000,0xae53b7e53c37d55c4e9ffac964b5ac76984a8776,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945689,2023-08-19 01:57:11.000,0xaaa0f69449b30677939cb3f05b7b6dcd8ebbc88f,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947146,2023-08-19 06:50:11.000,0xb19b1f26657d02c501751417be4a4ccea88fbe13,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946831,2023-08-19 05:46:23.000,0x080cf7c73a6be337a2a2758a7095ff435e3df70d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944438,2023-08-18 21:45:23.000,0x0caec558c156597bcae650201f787871aea1eaba,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947684,2023-08-19 08:38:59.000,0x93c6d60b83c43c925538215ee467de7ed5b4d4d9,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17955073,2023-08-20 09:30:11.000,0xb27b86dc5e4d235c4d97fce0f87fe208dc572957,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945740,2023-08-19 02:07:23.000,0xc7fbdf18bd5e6f24c0ea1adfa0af5abc27b0f57c,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944234,2023-08-18 21:04:23.000,0xfaf6f09df88e79fa2a92b18c676314b1e47a4468,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17955298,2023-08-20 10:15:35.000,0xddb0766ff83a91980c0cc4b9137e089bd8385d7a,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953855,2023-08-20 05:23:59.000,0x535acca66db0d8da25609ded9b39008ab0d7d737,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945880,2023-08-19 02:35:35.000,0x5f0a84566d81a1a1fc3fb2a9343b4e20197bd30f,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17958910,2023-08-20 22:23:11.000,0x48f5992fdb29d967399fa9ae4f6cc55b89bea2fe,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17958440,2023-08-20 20:47:59.000,0x0f76c39f10d6e04bd0ba9ed171c7343ebf9748bd,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945176,2023-08-19 00:13:35.000,0x1fbbd9803f74d43aced0b10a9fca4fe61cb245e9,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948023,2023-08-19 09:47:23.000,0xe99d4867637825c28ba0b92b443b4173f91bc13e,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953475,2023-08-20 04:07:35.000,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
18015193,2023-08-28 19:22:47.000,0x6e90f689c0fc9a8fc1a99832f77394fb1f1b9f7e,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948060,2023-08-19 09:54:47.000,0x75f55b94e720407bbcaf26fe1ee0ee659187a9e2,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17952403,2023-08-20 00:31:11.000,0x29bec8ab5d66f5dea1400763b7391f69dd64cc7d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17943985,2023-08-18 20:14:23.000,0x3d0d07ab180aadd0d1e2a42ad9465ce12bcee3d9,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945721,2023-08-19 02:03:35.000,0x42d20b29919f3c43370c0c750a0162feee5c8ab4,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944973,2023-08-18 23:32:59.000,0x321a3c290d45395a7edce02bb8ec46976ea2b72e,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17967619,2023-08-22 03:38:23.000,0x9169332e2bd717321bda13679aa25979e4e8dd36,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947060,2023-08-19 06:32:23.000,0xcf6a00aa7fc9af1d5e671776557d1b44043b709a,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945136,2023-08-19 00:05:35.000,0xedccc8480d21e4ac598e73eaf420bf4a8f267e88,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946263,2023-08-19 03:52:23.000,0xf1653323d095392caa4f8787943d84b4690c5e41,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945991,2023-08-19 02:57:47.000,0xe776b14985b0ea61d298c10c33ab0be88ece90bf,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947529,2023-08-19 08:07:47.000,0xe1f9b4f01b04eb991143e719fd11071c1d0858da,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
18015760,2023-08-28 21:16:35.000,0xf723bad91115add09cc00a5f5bad7f6d24d7f5dd,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945761,2023-08-19 02:11:35.000,0xa211ef4b15b51b886172c188febce99ab2205eec,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944367,2023-08-18 21:30:59.000,0x269f29a22bfa0f6de621635610f49f0007bb195d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945539,2023-08-19 01:26:47.000,0x18796ad54e7393f90ae64e9ffa1a2ba6c3999999,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947555,2023-08-19 08:12:59.000,0xac46d7a6abfbb7f3288d66cb852a38822a78a82b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953408,2023-08-20 03:54:11.000,0x9a8c5e51736b6901411ef251624cbb65989af667,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947430,2023-08-19 07:47:35.000,0x13c9ac07694cf879d2aa32307b2ee1604a409414,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946660,2023-08-19 05:12:11.000,0xb89a3267c4400da140139e170d80a85440db4e27,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17943645,2023-08-18 19:05:47.000,0x95e301c5aa86f1c9c5c8a04fccff916de7cb6ea3,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947540,2023-08-19 08:09:59.000,0x0a5fd08d4c240b42033967e6971d39ff72abe128,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945825,2023-08-19 02:24:35.000,0x60095164546cfee752630ab98dcc5f5d119282df,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
